"groupId","catalogId","status","reviewAction","candidateCount","profileCount","profiles","providers","confidenceLevels","highestReviewConfidenceScore","deferredFromNextBatch","makam","form","usul","title","composer","priorityGroup","decisionReason","decisionReviewedAt","decisionReviewedBy"
"acemkurdi--sarki--aksak--kir_atima--nasibin_mehmet_yuru:review-group","acemkurdi--sarki--aksak--kir_atima--nasibin_mehmet_yuru","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Aksak","Kir Atima","Nasibin Mehmet Yuru","pdf-and-musicxml","","",""
"acemkurdi--sarki--aksak--ruhum_su--alaeddin_yavasca:review-group","acemkurdi--sarki--aksak--ruhum_su--alaeddin_yavasca","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Aksak","Ruhum Su","Alaeddin Yavasca","pdf-and-musicxml","","",""
"acemkurdi--sarki--curcuna--bana_askin--huseyin_coskuner:review-group","acemkurdi--sarki--curcuna--bana_askin--huseyin_coskuner","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Curcuna","Bana Askin","Huseyin Coskuner","pdf-and-musicxml","","",""
"acemkurdi--sarki--devrihindi--bir_vefasiz--selanikli_ahmed_bey:review-group","acemkurdi--sarki--devrihindi--bir_vefasiz--selanikli_ahmed_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Devrihindi","Bir Vefasiz","Selanikli Ahmed Bey","pdf-and-musicxml","","",""
"acemkurdi--sarki--duyek--artik_gelecek--arif_sami_toker:review-group","acemkurdi--sarki--duyek--artik_gelecek--arif_sami_toker","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Duyek","Artik Gelecek","Arif Sami Toker","pdf-and-musicxml","","",""
"acemkurdi--sarki--duyek--baharla_hazan--avni_anil:review-group","acemkurdi--sarki--duyek--baharla_hazan--avni_anil","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Duyek","Baharla Hazan","Avni Anil","pdf-and-musicxml","","",""
"acemkurdi--sarki--duyek--bir_baska--avni_anil:review-group","acemkurdi--sarki--duyek--bir_baska--avni_anil","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Duyek","Bir Baska","Avni Anil","pdf-and-musicxml","","",""
"acemkurdi--sarki--duyek--bir_sevda--arif_sami_toker:review-group","acemkurdi--sarki--duyek--bir_sevda--arif_sami_toker","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Duyek","Bir Sevda","Arif Sami Toker","pdf-and-musicxml","","",""
"acemkurdi--sarki--duyek--ne_kadar--arif_sami_toker:review-group","acemkurdi--sarki--duyek--ne_kadar--arif_sami_toker","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Duyek","Ne Kadar","Arif Sami Toker","pdf-and-musicxml","","",""
"acemkurdi--sarki--duyek--unutmak_istesem--arif_sami_toker:review-group","acemkurdi--sarki--duyek--unutmak_istesem--arif_sami_toker","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Duyek","Unutmak İstesem","Arif Sami Toker","pdf-and-musicxml","","",""
"acemkurdi--sarki--kapali_curcuna--canan_bilirim--ekrem_guyer:review-group","acemkurdi--sarki--kapali_curcuna--canan_bilirim--ekrem_guyer","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Kapali Curcuna","Canan Bilirim","Ekrem Guyer","pdf-and-musicxml","","",""
"acemkurdi--sarki--kapali_curcuna--sana_eller--faruk_kayacikli:review-group","acemkurdi--sarki--kapali_curcuna--sana_eller--faruk_kayacikli","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Kapali Curcuna","Sana Eller","Faruk Kayacikli","pdf-and-musicxml","","",""
"acemkurdi--sarki--kapali_curcuna--yukselen_nagmenle--muzaffer_ilkar:review-group","acemkurdi--sarki--kapali_curcuna--yukselen_nagmenle--muzaffer_ilkar","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Kapali Curcuna","Yukselen Nagmenle","Muzaffer İlkar","pdf-and-musicxml","","",""
"acemkurdi--sarki--kapali_curcuna--zehretme_hayati--zeki_muren:review-group","acemkurdi--sarki--kapali_curcuna--zehretme_hayati--zeki_muren","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Kapali Curcuna","Zehretme Hayati","Zeki Muren","pdf-and-musicxml","","",""
"acemkurdi--sarki--semai--asikim_ben--necdet_tokatlioglu:review-group","acemkurdi--sarki--semai--asikim_ben--necdet_tokatlioglu","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Semai","Asikim Ben","Necdet Tokatlioglu","pdf-and-musicxml","","",""
"acemkurdi--sarki--semai--bak_yine--izzet_altinbas:review-group","acemkurdi--sarki--semai--bak_yine--izzet_altinbas","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Semai","Bak Yine","İzzet Altinbas","pdf-and-musicxml","","",""
"acemkurdi--sarki--semai--sen_kalbimin--teoman_alpay:review-group","acemkurdi--sarki--semai--sen_kalbimin--teoman_alpay","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Semai","Sen Kalbimin","Teoman Alpay","pdf-and-musicxml","","",""
"acemkurdi--sarki--semai--yillar_sonra--yildirim_gurses:review-group","acemkurdi--sarki--semai--yillar_sonra--yildirim_gurses","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Semai","Yillar Sonra","Yildirim Gurses","pdf-and-musicxml","","",""
"acemkurdi--sarki--senginsemai--askin_ile--sadi_hosses:review-group","acemkurdi--sarki--senginsemai--askin_ile--sadi_hosses","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Senginsemai","Askin İle","Sadi Hosses","pdf-and-musicxml","","",""
"acemkurdi--sarki--senginsemai--ruzgar_uyumus--refik_fersan:review-group","acemkurdi--sarki--senginsemai--ruzgar_uyumus--refik_fersan","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Senginsemai","Ruzgar Uyumus","Refik Fersan","pdf-and-musicxml","","",""
"acemkurdi--sarki--sofyan--yar_pesinde--zeki_duygulu:review-group","acemkurdi--sarki--sofyan--yar_pesinde--zeki_duygulu","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Sofyan","Yar Pesinde","Zeki Duygulu","pdf-and-musicxml","","",""
"acemkurdi--sarki--yuruksemai_ii--fikrimin_ince--muallim_ismail_hakki_bey:review-group","acemkurdi--sarki--yuruksemai_ii--fikrimin_ince--muallim_ismail_hakki_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Yuruksemai İi","Fikrimin İnce","Muallim İsmail Hakki Bey","pdf-and-musicxml","","",""
"acemkurdi--sarki--yuruksemai--bari_felek--nikogos_aga:review-group","acemkurdi--sarki--yuruksemai--bari_felek--nikogos_aga","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Yuruksemai","Bari Felek","Nikogos Aga","pdf-and-musicxml","","",""
"acemkurdi--sarki--yuruksemai--yollarda_kalan--muzaffer_ilkar:review-group","acemkurdi--sarki--yuruksemai--yollarda_kalan--muzaffer_ilkar","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Sarki","Yuruksemai","Yollarda Kalan","Muzaffer İlkar","pdf-and-musicxml","","",""
"acemkurdi--seyir--senginsemai--1--erol_bingol:review-group","acemkurdi--seyir--senginsemai--1--erol_bingol","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Seyir","Senginsemai","1","Erol Bingol","pdf-and-musicxml","","",""
"acemkurdi--seyir--sofyan--1--sefik_gurmeric:review-group","acemkurdi--seyir--sofyan--1--sefik_gurmeric","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Acemkurdi","Seyir","Sofyan","1","Sefik Gurmeric","pdf-and-musicxml","","",""
"araban--kupe--musemmen--etse--ahmet_avni_konuk:review-group","araban--kupe--musemmen--etse--ahmet_avni_konuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Araban","Kupe","Musemmen","Etse","Ahmet Avni Konuk","pdf-and-musicxml","","",""
"arazbar--agirsemai--agir_aksaksemai--gonul_tab-aver--sadullah_aga:review-group","arazbar--agirsemai--agir_aksaksemai--gonul_tab-aver--sadullah_aga","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Arazbar","Agirsemai","Agir Aksaksemai","Gonul Tab Aver","Sadullah Aga","pdf-and-musicxml","","",""
"arazbar--kupe--duyek--ol_kadar--ahmet_avni_konuk:review-group","arazbar--kupe--duyek--ol_kadar--ahmet_avni_konuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Arazbar","Kupe","Duyek","Ol Kadar","Ahmet Avni Konuk","pdf-and-musicxml","","",""
"arazbar--seyir--duyek--1--sefik_gurmeric:review-group","arazbar--seyir--duyek--1--sefik_gurmeric","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Arazbar","Seyir","Duyek","1","Sefik Gurmeric","pdf-and-musicxml","","",""
"arazbar--seyir--semai--1--rauf_yekta:review-group","arazbar--seyir--semai--1--rauf_yekta","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Arazbar","Seyir","Semai","1","Rauf Yekta","pdf-and-musicxml","","",""
"arazbar--seyir--sofyan--1--erol_bingol:review-group","arazbar--seyir--sofyan--1--erol_bingol","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Arazbar","Seyir","Sofyan","1","Erol Bingol","pdf-and-musicxml","","",""
"arazbarbuselik--kupe--agiraksak--buse--ahmet_avni_konuk:review-group","arazbarbuselik--kupe--agiraksak--buse--ahmet_avni_konuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Arazbarbuselik","Kupe","Agiraksak","Buse","Ahmet Avni Konuk","pdf-and-musicxml","","",""
"arazbarbuselik--murabba--cenber--anlayan_yok--ali_rifat_cagatay:review-group","arazbarbuselik--murabba--cenber--anlayan_yok--ali_rifat_cagatay","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Arazbarbuselik","Murabba","Cenber","Anlayan Yok","Ali Rifat Cagatay","pdf-and-musicxml","","",""
"asiranmaye--kupe--aksaksemai--bir--ahmet_avni_konuk:review-group","asiranmaye--kupe--aksaksemai--bir--ahmet_avni_konuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Asiranmaye","Kupe","Aksaksemai","Bir","Ahmet Avni Konuk","pdf-and-musicxml","","",""
"askefza--sarki--sofyan--kimbilir_belki--murat_demirhan:review-group","askefza--sarki--sofyan--kimbilir_belki--murat_demirhan","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Askefza","Sarki","Sofyan","Kimbilir Belki","Murat Demirhan","pdf-and-musicxml","","",""
"askefza--sarki--sofyan--omrumuzun_bahari--erol_sayan:review-group","askefza--sarki--sofyan--omrumuzun_bahari--erol_sayan","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Askefza","Sarki","Sofyan","Omrumuzun Bahari","Erol Sayan","pdf-and-musicxml","","",""
"askefza--sarki--yuruksemai_ii--anlatamamaktan--ayhan_zeren:review-group","askefza--sarki--yuruksemai_ii--anlatamamaktan--ayhan_zeren","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Askefza","Sarki","Yuruksemai İi","Anlatamamaktan","Ayhan Zeren","pdf-and-musicxml","","",""
"askefza--seyir--devrihindi--1--erol_bingol:review-group","askefza--seyir--devrihindi--1--erol_bingol","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Askefza","Seyir","Devrihindi","1","Erol Bingol","pdf-and-musicxml","","",""
"bahrinazik--kupe--duyek--mahi-yi--ahmet_avni_konuk:review-group","bahrinazik--kupe--duyek--mahi-yi--ahmet_avni_konuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Bahrinazik","Kupe","Duyek","Mahi Yi","Ahmet Avni Konuk","pdf-and-musicxml","","",""
"bendihisar--kupe--yuruksemai--her--ahmet_avni_konuk:review-group","bendihisar--kupe--yuruksemai--her--ahmet_avni_konuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Bendihisar","Kupe","Yuruksemai","Her","Ahmet Avni Konuk","pdf-and-musicxml","","",""
"besteisfahan--kupe--evfer--isfahanli--ahmet_avni_konuk:review-group","besteisfahan--kupe--evfer--isfahanli--ahmet_avni_konuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Besteisfahan","Kupe","Evfer","İsfahanli","Ahmet Avni Konuk","pdf-and-musicxml","","",""
"besteisfahan--seyir--sofyan--1--sefik_gurmeric:review-group","besteisfahan--seyir--sofyan--1--sefik_gurmeric","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Besteisfahan","Seyir","Sofyan","1","Sefik Gurmeric","pdf-and-musicxml","","",""
"besteisfahan--yuruksemai--yuruksemai--bir_elif--ebubekir_aga:review-group","besteisfahan--yuruksemai--yuruksemai--bir_elif--ebubekir_aga","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Besteisfahan","Yuruksemai","Yuruksemai","Bir Elif","Ebubekir Aga","pdf-and-musicxml","","",""
"bestenigar--kupe--evfer--kim--ahmet_avni_konuk:review-group","bestenigar--kupe--evfer--kim--ahmet_avni_konuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Bestenigar","Kupe","Evfer","Kim","Ahmet Avni Konuk","pdf-and-musicxml","","",""
"bestenigar--sarki--agiraksak--gayridan_bulmaz--kazasker_mustafa_izzet_efendi:review-group","bestenigar--sarki--agiraksak--gayridan_bulmaz--kazasker_mustafa_izzet_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Bestenigar","Sarki","Agiraksak","Gayridan Bulmaz","Kazasker Mustafa İzzet Efendi","pdf-and-musicxml","","",""
